Country,Population_thousands,All_Causes,Diarrhoeal_diseases,Intestinal_nematode_infections,Ascariasis,Trichuriasis,Hookworm_disease,Food-bourne_trematodes,Otitis_media,Maternal_conditions,Preterm_birth_complications,Nutritional_deficiencies,Protein-energy_malnutrition,Iodine_deficiency,Vitamin_A_deficiency,Iron-deficiency_anaemia,Mouth_and_oropharynx_cancers,Lip_and_oral_cavity,Nasopharynx,Other_pharynx,Oesophagus_cancer,Stomach_cancer,Colon_and_rectum_cancers,Liver_cancer,Liver_cancer_secondary_to_hepatitis_B,Liver_cancer_secondary_to_hepatitis_C,Liver_cancer_secondary_to_alcohol_use,Pancreas_cancer,"Trachea,_bronchus,_lung_cancers",Non-melanoma_skin_cancer,Breast_cancer,Cervix_uteri_cancer,Corpus_uteri_cancer,Ovary_cancer,Prostate_cancer,Testicular_cancer,Kidney_cancer,Bladder_cancer,Brain_and_nervous_system_cancers,Gallbladder_and_biliary_tract_cancer,Larynx_cancer,Thyroid_cancer,Mesothelioma,Hodgkin_lymphoma,Non-Hodgkin_lymphoma,Multiple_myeloma,Leukaemia,Diabetes_mellitus,Thalassaemias,Sickle_cell_disorders_and_trait,Depressive_disorders,Major_depressive_disorder,Dysthymia,Bipolar_disorder,Schizophrenia,Alcohol_use_disorders,Opioid_use_disorders,Cocaine_use_disorders,Amphetamine_use_disorders,Cannabis_use_disorders,Anxiety_disorders,Eating_disorders,Autism_and_Asperger_syndrome,Attention_deficit/hyperactivity_syndrome,Conduct_disorder,Idiopathic_intellectual_disability,Alzheimer_disease_and_other_dementias,Parkinson_disease,Epilepsy,Multiple_sclerosis,Migraine,Non-migraine_headache,Glaucoma,Cataracts,Macular_degeneration,Rheumatic_heart_disease,Hypertensive_heart_disease,Ischaemic_heart_disease,Ischaemic_stroke,Haemorrhagic_stroke,"Cardiomyopathy,_myocarditis,_endocarditis",Chronic_obstructive_pulmonary_disease,Asthma,Peptic_ulcer_disease,Cirrhosis_due_to_hepatitis_B,Cirrhosis_due_to_hepatitis_C,Cirrhosis_due_to_alcohol_use,Appendicitis,Gastritis_and_duodenitis,Paralytic_ileus_and_intestinal_obstruction,Inflammatory_bowel_disease,Gallbladder_and_biliary_diseases,Pancreatitis,Acute_glomerulonephritis,Chronic_kidney_disease_due_to_diabetes,Benign_prostatic_hyperplasia,Urolithiasis,Infertility,Gynecological_diseases,Skin_diseases,Rheumatoid_arthritis,Osteoarthritis,Gout,Neural_tube_defects,Cleft_lip_and_cleft_palate,Down_syndrome,Congenital_heart_anomalies,Dental_caries,Periodontal_disease,Edentulism,Sudden_infant_death_syndrome,Poisonings
Fiji,899,308.1514893,4.750482249,1.755188035,0.418094374,0.15871017,1.178383509,-1,0.324242627,0.356813361,7.122258978,5.556673414,0.843180273,0.015838395,0.017150503,4.670508825,0.481405837,0.309311449,0.048265705,0.123828683,0.477877208,0.647954991,1.255733572,1.767444697,1.055789318,0.073124678,0.377992304,0.376847324,1.201692207,0.068573239,3.595127512,2.733753784,0.552633442,0.752832433,1.169927027,0.223385695,0.059824392,0.268202283,0.359255254,0.124628004,0.171688478,0.277254887,0.000908882,0.199086691,1.01162529,0.341893685,1.336642965,53.49535974,0.132819491,0.007050859,4.276690934,2.972883759,1.303807139,0.785800251,1.759222014,0.977453905,0.755156338,0.030365934,0.083883132,0.111806341,2.844577995,0.230346577,1.009993456,0.085900817,0.803753391,0.648933042,0.717430371,0.252527557,2.219263187,0.010437316,2.59544658,0.616349229,0.109915811,0.730712753,0.171553158,2.363678944,9.593608289,38.93410299,2.571322245,3.235488214,2.971577634,4.639658591,7.657423565,0.510857221,0.143432766,0.025526362,0.051124722,0.20078214,0.127118765,0.397590215,0.05800533,0.441590091,0.007167359,0.003464743,3.231646641,0.521994341,0.03648145,0.338063203,1.210033563,4.013334196,0.370489892,2.232062911,0.220598585,0.408448954,0.020588591,0.450056634,5.088460387,0.214673272,0.082976768,0.539224856,0.095564283,0.255993746
Finland,5503,1593.332084,2.73080223,-1,-1,-1,-1,-1,1.679900548,0.236534362,5.496529523,3.761904864,0.404439265,1.634260933,-1,1.51412409,5.459248287,3.590189637,0.220056629,1.649002049,6.049318864,10.18732369,26.43188641,9.888761896,0.924508069,4.400240814,4.025117842,22.70755917,48.41144467,0.69245632,21.77246585,1.29102188,4.507462404,7.504565578,17.16353339,0.670602393,8.639950698,4.887919593,10.67883945,4.631027339,0.997082686,1.153502423,2.097331969,0.778538658,10.79859493,5.706740246,7.92153566,37.98568105,1.980366874,0.128134611,47.59794114,36.10553457,11.49240618,11.19150785,11.54814719,38.0217635,16.54666516,0.570705057,2.233496435,0.428605622,20.00255218,4.137005087,6.470989947,0.670498147,2.909272682,5.064322363,115.6186355,11.07578913,6.296049734,4.179518799,28.33081426,6.450147409,0.737235404,1.631656418,1.045148908,0.436306607,12.87690114,166.7655431,53.43691267,28.00591624,14.87025896,31.27171413,18.10201743,3.555060314,4.546066185,13.01680123,18.97857259,0.225201622,0.852430783,2.548411652,1.135999268,1.967864935,4.923652389,0.025681003,3.446693236,5.304184074,0.205861354,0.730563281,5.352373154,15.36115548,9.290250653,15.44902346,2.005796183,1.463265632,0.042117195,2.597231169,3.988601612,2.12182543,3.332446403,17.45186676,0.736724947,0.780312067
France,64721,16782.84124,47.07215927,-1,-1,-1,-1,-1,20.51297347,6.966519931,99.94524922,76.37183765,36.50953336,19.19698834,-1,19.01110652,123.9632875,52.2746377,4.705429442,66.98321893,103.0204963,113.7057953,379.5531594,194.0997854,49.04882965,59.64472115,75.43279394,225.665361,827.2882453,12.70729947,330.333607,30.38313324,58.50530743,81.64214095,161.4258397,5.633091187,88.71622108,106.324521,126.7727577,23.45791431,32.99820772,10.94647869,22.89171132,9.431009704,104.7927085,60.97593716,137.5240229,379.0723441,7.219364669,10.83180421,517.9202696,424.7477486,93.1725191,147.3312018,124.7262881,223.1135427,104.3594575,10.59607538,4.558492831,9.976709923,351.1459087,46.25691948,70.80229535,5.106638201,43.51630664,39.0019403,677.4006618,88.54887582,115.2136383,35.82564691,334.5923158,71.79464366,9.272230635,19.42474734,13.07333841,24.00231455,75.58064844,927.5279896,320.0229222,274.893606,106.3400324,287.3407686,193.11246,17.18910624,51.85014642,51.69271093,117.9305546,2.319471334,4.856689463,42.79819681,11.47140145,24.0381543,21.05151435,0.2087759,44.30896335,53.92727991,3.199200644,25.16229073,68.70247119,189.5693084,80.00685769,164.6937336,22.77142677,7.75892009,0.341218186,17.09491776,48.01217841,31.33250707,33.91422746,147.0776628,11.36206238,11.18790921
Gabon,1980,875.536833,33.64680959,3.219193212,1.263420168,0.725672283,1.230100707,-1,0.809908367,9.29005451,45.13619234,34.46720573,15.81434748,0.819467436,0.1909229,16.06475531,1.520873515,0.683734782,0.145765314,0.691373438,1.091396143,0.921746701,1.757926425,2.322201918,0.79229136,0.418963886,0.923525529,0.382838028,2.17189905,0.12743457,1.475276825,1.709974886,0.527489048,0.762857671,0.988009494,0.078105829,0.82272324,0.620914983,0.940228812,0.181650417,0.450442935,0.208400338,0.090709258,0.253971539,1.922631315,0.169585191,0.798119742,14.9874173,0.109165026,3.256129964,11.55339346,9.723113452,1.830279997,2.014469926,1.822777191,3.963335105,2.579371603,0.061782459,0.034994404,0.096593553,5.076972373,0.568489399,2.095940792,0.270226006,1.98601454,1.785170231,6.286140955,0.351852886,5.52069015,0.057055221,5.116154769,1.302888207,0.201324813,0.829621775,0.310651665,1.155513702,5.18281566,21.19323404,6.651417299,11.19005511,3.46961454,6.62896427,7.009927509,2.192210829,5.65287029,5.082700035,3.84463679,1.274177424,0.854708369,4.539470834,0.780182063,1.009138914,0.880349443,0.040060383,1.785543774,0.626901821,0.084553673,0.545058155,2.552792935,7.846434709,0.872551376,2.651570492,0.146313791,3.789741049,0.104483617,0.560496163,7.704438038,0.279756854,0.859231988,1.337824418,1.022226504,1.176284085
Gambia,2039,1092.998165,62.94117201,0.462231612,0.193583143,0.00035862,0.268289852,-1,1.872494558,32.93844721,64.56355099,63.80455537,34.24496659,0.766629562,0.100908423,27.4348654,0.388806777,0.187606791,0.065757498,0.135442482,0.330850846,0.467384116,0.568918632,11.24713182,8.333645854,0.818853711,1.000112999,0.412786887,0.640620818,0.06869551,0.745844555,1.9494677,0.140926233,0.2687231,0.340256084,0.068899755,0.231840761,0.193762384,0.435473557,0.136678872,0.108379416,0.173078308,0.04156201,0.213694246,1.27970125,0.223742376,0.481757021,7.836829298,0.782830529,12.42666964,11.03235476,9.260435966,1.771918681,2.128597008,1.667913904,2.86744542,2.840802977,0.048224598,0.02446527,0.077585714,5.126721487,0.31879314,2.41997763,0.336090505,2.561180607,3.8303152,2.539909654,0.217915209,6.749175628,0.068811429,5.872127735,1.418348106,0.238559494,0.968019263,0.330340481,2.168911541,1.922252607,30.1773933,6.466908587,14.42129417,2.444401935,6.842752569,7.26370338,2.187767278,6.166942031,1.172701009,2.449495105,1.28114984,0.753575431,5.40417692,0.423570027,0.563154654,1.073718739,0.032197466,2.220551346,0.47856089,0.107187745,0.508768603,2.845264556,7.922425246,0.463570144,1.755298718,0.117772393,8.13463115,0.375755269,0.54387184,11.37103148,0.365215089,2.09315256,0.707812694,2.282276916,2.773947661
Georgia,3925,1648.078222,3.224122757,0.016004009,1.06E-05,-1,0.015993387,-1,1.5829629,1.455771335,17.7086204,16.9978083,0.608804325,2.269812897,-1,13.92521907,4.403778042,1.597255838,0.808940189,1.997582011,1.303591578,13.06654791,8.527127705,10.92671649,5.212111454,2.788698165,2.115821652,4.225168249,26.47470275,1.684197991,14.66919574,6.150954107,4.253293348,2.430232227,5.350858457,1.0138702,3.513942608,2.971552424,10.08053205,0.928914076,3.826012544,0.79923781,0.266138527,1.051307249,3.120230875,1.046338024,5.068292553,45.19821912,0.989796799,0.64413737,21.56301636,16.17860819,5.384408075,5.463567416,6.056556372,10.74120208,5.804001277,0.549685039,0.467903103,0.265762681,10.41467999,0.729667991,4.705950889,0.310185756,2.389759827,3.467960459,32.56946157,4.872530323,6.158672987,0.548822017,18.24727154,4.509979095,1.141554468,3.334915197,1.491357976,12.72380605,42.75475421,360.8534898,83.54564787,126.9192901,9.958311535,36.71248767,9.501206337,5.927676399,20.11569454,8.195271683,13.42943763,0.621607615,0.994248401,3.079972131,0.629354071,0.980542569,1.194123845,0.037471881,14.33397396,2.341282101,0.219299964,0.713970491,5.416716871,9.68044849,3.27082029,13.21290507,0.625557165,1.543905139,0.045793104,0.985696009,9.430253325,1.062717862,2.660286944,10.71054848,0.386899542,1.798877973
Germany,81915,25791.03774,106.9487774,-1,-1,-1,-1,-1,22.41255168,5.964704755,117.090237,87.92890804,7.678058146,24.57228723,0.005441724,53.33192431,165.8922512,73.12368504,5.669104999,87.09946354,144.9481914,217.3352245,554.8694635,169.1688096,26.07629587,52.90817302,76.5144821,353.1878986,1079.839536,13.62279263,455.12873,43.41370808,63.39278908,121.8067654,273.5325294,8.615013886,128.1450189,112.3181106,183.2170971,76.82404264,41.47106771,17.99306765,30.95522666,9.726945901,141.9855349,89.84881526,175.5077396,776.462164,3.822980537,0.229551318,590.1852001,430.0732785,160.1119263,134.7090385,146.0619916,379.4873965,113.3865802,15.50706448,10.77474468,7.318783504,451.3618707,58.87071847,95.1410446,3.204179417,41.85329596,37.89398411,771.280661,164.2021163,172.1565809,68.59108321,401.3068954,87.47664363,11.61305824,26.01000213,16.97268977,43.99498085,283.24547,2799.513683,658.4000441,402.4993189,200.719511,902.8808657,205.7034911,42.37717278,76.93880096,111.9780765,225.1370533,3.718481992,14.75615458,55.63034094,29.43177761,37.13976006,41.73900217,0.369362685,131.508614,98.05629565,6.389051971,8.089184181,92.0081842,229.2245771,107.0498273,262.1684906,32.00767346,15.34471602,0.580034132,24.32210723,49.88284334,30.10035907,109.4778035,224.503778,9.716802536,9.862846028
Ghana,28207,13443.24677,471.6318386,7.064234393,3.352427533,0.006116928,3.705689913,-1,20.14311648,164.2583797,748.079247,580.0500307,295.813471,10.20592316,1.431707992,267.7935631,11.86333142,8.02957806,1.694331881,2.139421367,2.983449583,17.22734355,15.04444388,92.10644321,57.40829633,6.161738085,21.21528407,7.440447176,11.13532847,1.932980288,45.1740754,52.82100032,2.85836276,11.83702546,13.0398006,1.203202262,7.569828779,5.453085112,4.653451253,3.890558203,2.658864201,1.717442859,0.497211703,3.422034356,26.31679743,1.508564902,9.429799209,199.6733153,1.691089288,181.2767045,137.0875346,108.6640844,28.42345051,31.890693,27.89899626,52.79375359,59.03674437,0.62877118,0.312454662,1.152171247,74.69908512,5.83366591,33.28563895,4.484625936,31.76164685,44.45972648,44.1485423,4.178026246,78.11474649,1.110407157,88.00261352,21.35704299,3.662147303,14.62331469,4.840477306,26.03023048,51.02523288,426.6750059,182.5148899,258.1120296,66.77686604,92.76313603,82.92602059,34.73649505,134.2400023,25.24237095,52.02886,10.0697458,6.289810597,61.42988461,10.4710246,7.107373592,12.81005525,0.331372113,37.12722595,8.389553993,1.637114061,8.999755832,44.88226398,101.4151567,7.919195255,32.95564378,2.046586825,76.54000985,3.202386434,10.58551265,113.4367502,3.89025681,21.15946716,7.839632954,11.70656707,31.15824885
Greece,11184,3273.038198,3.041331097,-1,-1,-1,-1,-1,3.439742109,0.612983597,18.39699898,9.648031507,0.541497773,4.10276044,-1,4.841037056,9.861318875,5.699716431,2.139641394,2.021960899,5.739180593,32.1370823,58.86102453,30.31353704,12.07497604,6.396490429,10.45625565,38.29598939,167.6754095,2.849451107,54.58468987,5.752460318,8.324197304,13.48818135,30.23342185,1.187873706,15.40852714,26.25683532,34.47123286,5.413564839,8.84580946,1.970216824,0.848135213,4.106528592,12.7319816,10.63640438,27.69942936,63.55321581,4.517037934,0.276867732,85.85943271,66.69145903,19.16797344,25.4808702,20.56662052,14.96675095,25.60757986,0.74515504,0.238987361,0.651679692,56.11498987,7.184568901,12.707486,0.78261652,5.823121841,6.785803033,69.02498571,21.06533495,10.1669503,5.654735153,56.82987837,12.99675065,1.896720855,3.606854252,2.637163326,1.280298259,27.95608403,373.9019074,119.8175386,108.6304055,16.29539743,120.4274894,24.75264297,8.340778885,7.975208111,3.463174526,11.63940534,0.227905782,0.845201473,5.760089073,1.941349904,5.331560613,4.536095343,0.038947115,20.40932395,9.746036041,0.549453113,2.570386039,11.559631,26.9636869,12.19884008,31.21244214,3.96170332,2.031350658,0.073082742,2.726157393,7.205508376,5.381910347,8.236130418,34.35267132,0.467840015,1.777049231
Grenada,107,30.9814693,0.209872585,0.06851482,0.004155733,0.000151105,0.064207982,-1,0.043837191,0.039446726,0.631894028,0.55149679,0.178033903,0.008161981,0.005310669,0.341939723,0.170112913,0.098909341,0.000447906,0.070755673,0.172104198,0.130440208,0.369613538,0.087452477,0.032427706,0.01656615,0.028107331,0.100542321,0.317637845,0.014915734,0.522851644,0.250998849,0.098879674,0.072463698,0.494533531,0.000101623,0.103340857,0.040954205,0.101092079,0.060102016,0.089610102,0.038487126,0.000148034,0.000745126,0.236435515,0.105255131,0.252589232,2.366689634,0.009380563,0.299033492,0.571277432,0.467637593,0.103639832,0.194132935,0.130208964,0.30191713,0.140677871,0.024864977,0.003207554,0.010784155,0.424453457,0.040646672,0.136884525,0.025069654,0.087421739,0.140943509,0.170843815,0.02966036,0.159201617,0.002934936,0.452179569,0.130747901,0.033580023,0.064404262,0.013768358,0.090144274,0.356826743,2.698468508,0.610932061,0.696024965,0.131256451,0.311878134,0.465145205,0.143077929,0.095340421,0.040472563,0.118625163,0.031302162,0.026409373,0.060663438,0.013426757,0.017768439,0.044429307,0.000357384,0.139016124,0.058972937,0.004948783,0.062249695,0.11693586,0.568108692,0.093662614,0.211115573,0.009083082,0.038710421,0.000932062,0.012903274,0.260426519,0.023088078,0.10058117,0.137085183,0.064615255,0.023902228
Guatemala,16582,4636.468793,137.3494399,35.02042905,4.40552972,8.364807714,22.25009161,-1,9.133640109,23.12757119,181.9133042,123.3903902,77.86701921,5.717718131,0.709098593,34.0747249,3.672463561,1.147999308,0.159359883,2.365104327,3.187114145,43.1686783,9.570743307,38.03434865,13.60791488,13.30738336,5.315715258,5.300339322,10.60771431,3.479142733,12.41307872,17.82805801,10.68627235,3.697398903,12.29563823,1.499665646,2.959866749,1.137910443,7.349518526,2.46825796,1.49980464,1.520729072,0.101301679,1.200439208,5.477051761,1.088438998,28.06015566,249.3741387,1.554685967,7.147805781,82.60814926,71.04822958,11.5599192,23.8881283,16.73818488,99.70797298,32.26204908,0.811669144,2.484619565,0.393184926,43.0173627,5.752231628,21.1941653,1.819655517,19.62445111,11.930403,18.27695261,2.503876206,37.16116964,1.026050971,63.58980481,18.53445664,6.204521708,11.49277564,3.607532192,6.684610659,16.23819378,165.3606982,34.85835576,56.41660983,9.055949486,39.41164771,38.26357925,23.20022942,25.05027195,19.28649625,49.90547428,5.004538069,6.120535882,15.24408353,0.866201361,4.975087186,9.520009066,0.146853347,38.59860049,5.340664253,0.388751414,5.497755639,14.00407073,49.33757866,7.507316242,20.89422205,0.858670273,16.2399219,0.853144564,9.880703674,56.21993345,6.381180935,9.188019272,17.16502689,10.32045056,11.50363227
Guinea,12396,8039.058428,504.8628018,24.43288862,11.99788961,0.226031956,12.20896684,-1,12.00022557,168.8763974,329.0243885,313.2542765,171.1426305,18.19813818,0.964383,112.656752,4.051758255,2.820223432,0.292903276,0.938631517,0.972761835,6.378627586,3.853728719,42.55664706,25.23465302,6.421120066,5.533000593,1.430232539,3.661114042,0.590651479,10.37080188,30.23830322,1.023316823,3.630140108,13.0452312,0.361545582,1.575732232,1.322795454,0.874452731,0.545987441,1.415180647,0.738393625,0.180994501,0.911564736,6.50682539,0.46208853,4.381112626,76.10501734,4.245734083,137.7542518,62.84489733,50.69631867,12.1485785,13.78294898,11.05693255,20.88942605,21.64404633,0.331206778,0.166362093,0.507802828,33.35576705,1.862455052,15.03072129,2.105395731,15.68841365,27.36092919,16.42927583,1.354320348,39.09210978,0.41389715,38.64843111,9.438164003,2.287474776,13.50368322,3.210340031,18.94846575,19.39247281,204.1923939,62.56576669,131.4372913,16.68616093,58.30698386,58.56120409,24.33971926,51.18574994,11.7648737,18.844039,11.16572804,5.275227386,33.07657359,2.496541665,4.996214434,9.146429406,0.158425886,15.05110349,3.899651989,0.59967871,4.673659336,17.63335222,45.2326805,3.216454373,12.41882627,0.884689423,49.01401956,1.837546868,2.288702427,57.15199781,2.484084564,8.706468696,5.172664215,13.58668001,26.26413244
Guinea-Bissau,1816,1143.404708,64.32197865,1.289085166,0.707236272,0.001857223,0.579991687,-1,1.724992152,15.53944884,72.7545081,39.5190738,15.29371215,1.339799074,0.155938006,22.07290584,0.824812138,0.495334371,0.121160786,0.208316993,0.320224011,1.085613838,1.06269704,4.594982304,2.840098152,0.530392333,0.725516589,0.44148399,0.588767368,0.099629247,2.607559954,3.218104426,0.213059903,0.544493226,1.260103345,0.086309765,0.640196331,0.463957826,0.400025371,0.153006795,0.218180736,0.227857998,0.06962539,0.30077311,1.496643354,0.179791121,0.582013943,10.08408841,1.485153872,6.755805971,9.664627585,7.836312606,1.828315,2.021827054,1.644569997,2.851737906,2.345727234,0.042280525,0.021111217,0.07583131,4.930402244,0.286617477,2.197266815,0.303364833,2.201699829,3.912674929,1.757224854,0.13680161,4.388542316,0.046241327,5.771471005,1.409903997,0.320710539,2.135033264,0.450808152,2.440442553,2.097343002,25.22282516,7.450858975,14.36195144,1.6808124,6.745023676,6.762414878,2.451353131,4.931171489,1.241085807,2.045557118,1.168191658,0.541402332,3.550785915,0.265346646,0.468109529,0.80318515,0.016909947,2.251879237,0.560274375,0.059965402,0.610052586,2.603164735,6.387561203,0.476399194,1.926457683,0.133153031,10.20015305,0.374758878,0.306392636,8.936856261,0.438936753,1.309670643,0.782329169,2.126012142,2.953211674
Guyana,773,324.8620432,4.184614387,0.106028453,0.049509395,0.007472818,0.049046241,-1,0.380594334,1.634158332,10.51847144,8.655198811,1.95454248,0.040666867,0.058064621,6.335285773,0.423160691,0.236220176,0.024381728,0.162558791,0.226707598,0.745238046,1.27846405,0.758060725,0.327198028,0.134329984,0.194238808,0.582550026,0.878560984,0.036184646,2.521811032,2.566545712,0.765106746,0.633813809,1.574834124,0.007748588,0.409459181,0.139819651,0.418468587,0.14274572,0.175230408,0.075967517,0.01993128,0.064679939,0.673685975,0.148865471,1.129503157,20.19665557,0.052460657,1.414453224,6.496479835,5.77092814,0.725551775,1.332362567,0.874957318,2.814224626,1.450491093,0.122034789,0.013032457,0.06157896,3.03786825,0.251651575,0.96552645,0.18655639,0.795311786,0.514336543,0.640453724,0.145275566,2.079133878,0.056541546,3.19988928,0.932754205,0.159554509,0.419935842,0.054787404,0.809922567,6.069159697,29.44231358,6.317225211,11.21917023,3.097369423,3.382748302,3.528173771,1.343466888,2.273469181,0.798787175,2.486642034,0.246237049,0.313094049,0.589098214,0.216360965,0.186619743,0.585131739,0.012964118,1.402415695,0.309557613,0.033821465,0.497093023,0.963675266,2.320145246,0.541809006,1.388781228,0.063158209,0.372908295,0.02490642,0.121017416,2.935725129,0.177682065,0.740798172,0.896463368,0.088229364,0.350368677
Haiti,10847,5546.881459,261.2245222,1.720420068,1.309045004,0.030609845,0.380765211,-1,8.50410974,63.96885769,236.3216203,199.5377244,94.9554735,1.565535663,0.645678907,96.13179623,4.296410603,2.145240172,0.352769716,1.798400689,4.160174886,16.39458882,11.18700214,15.40347062,7.798396671,2.513868378,3.228314021,4.691534545,13.74362865,2.058406838,16.8981639,17.24175633,1.896812188,5.629710655,21.12841557,0.555253417,1.998370132,1.705128237,3.236160405,2.163309433,0.759691166,0.479650918,0.244765019,1.379218416,4.96847418,1.000429498,7.70276842,152.8843695,1.163218296,42.79767316,57.63918058,48.4632094,9.175971459,17.26457794,9.940335305,35.57915404,12.92167826,2.349742897,0.344010364,0.852643424,40.96878922,2.280792243,13.74609021,2.72223845,10.79378369,10.41269903,20.59524432,1.967578182,36.08815718,1.003536714,42.84010171,12.19694217,3.119415718,14.07805984,1.291325548,48.52485923,43.78046565,329.2733323,94.03708788,173.2641308,32.3846996,50.93395793,92.32101674,31.18015651,18.50147653,5.886995011,20.03366081,13.30314974,4.589024714,18.59806963,3.08631206,5.561901382,6.764490263,0.165736126,25.66096722,2.335686285,0.323028416,5.593925869,13.92520277,37.27045459,7.598407887,12.69008552,0.706820388,19.00214702,0.347097881,7.722306828,77.28431585,2.88511462,8.516621254,9.671923859,5.521057617,20.46405835
Honduras,9113,2207.305557,48.01793761,9.771149284,3.197780746,5.571316087,1.002052469,-1,4.762918053,16.85799285,80.83701055,33.73260451,10.1823512,2.601793417,0.253038429,17.36480501,2.4638304,0.708067566,0.371868241,1.383894581,1.645883487,22.46435541,7.387548887,17.71365472,6.431751213,5.881242002,2.697252973,4.959180348,9.085216201,1.358429331,8.789274067,16.55608135,3.681155847,2.42078834,6.944370891,0.317285461,1.858892342,0.728949141,7.795322946,2.317987725,1.360872103,0.76061804,0.233494223,0.551734632,2.899644805,0.618222206,13.12171742,52.53846501,0.653059099,2.511029641,36.09998588,29.93838177,6.161603894,12.80555362,8.969817657,23.6089934,9.985297384,0.725665361,1.237942755,0.236573636,22.1684242,2.378772722,10.93665552,0.892740316,9.21139592,6.045501459,21.96898801,1.426368421,23.48074464,0.507253451,33.18091246,9.6952241,2.688395418,5.405729557,1.557192551,5.522096647,14.9273761,156.3359304,22.9211146,36.89107169,3.747567999,30.96985124,27.48711858,8.943588769,9.098112215,7.821650317,14.77016441,4.162841053,3.184636302,6.310043456,1.006698644,10.02631447,5.039486402,0.083870838,19.8688497,2.073750786,0.120059774,2.479564363,8.326974125,22.4057387,5.023099283,11.72967615,0.444184601,8.2077654,0.495758876,3.90788164,36.75185009,2.075586514,5.047983683,8.658558857,1.568862732,2.079817568
Hungary,9753,3842.447369,12.60322688,-1,-1,-1,-1,-1,2.906778567,1.045456463,23.04962417,21.15897132,0.443696813,2.543235535,-1,17.85147602,43.85727335,20.15388428,1.160400979,22.54298837,16.00001111,36.85787664,115.6082145,20.38366459,3.49898979,5.122849144,10.90012307,50.59121201,227.5332562,4.183650313,56.16431583,15.10935974,7.803052413,17.50776539,25.08083503,2.173143966,19.5619986,20.87926729,21.2227182,12.60124329,14.1052145,2.212229943,1.115714695,1.336528665,14.31290575,6.430119216,22.4496651,102.6645134,2.027125817,0.704263105,60.01573075,48.73171066,11.28402009,13.68905516,18.0477449,38.36682032,8.250810339,0.67354045,2.335458257,0.599928716,34.49975096,2.72125419,11.80690921,0.712669669,5.485189575,12.50904929,66.08637404,8.304584844,12.02700388,4.801968413,49.69448087,13.78695768,2.883765531,7.063745537,4.494825924,4.23258945,66.23411316,680.6605968,160.3838773,66.68033527,49.29976506,134.6850274,15.93122354,18.81819497,19.93873982,22.28393129,41.30041427,0.890938036,4.624448557,4.428785075,4.467936963,8.403651495,8.604232181,0.074465997,7.400104092,9.891679611,1.453287954,1.35524678,13.87753427,25.8748128,11.82690932,40.8232979,1.714566403,1.563535776,0.043259095,3.373344839,9.352586521,4.27275803,3.684727299,25.85667442,1.118201019,1.638881407
